"Risk","Zone","Experience","SumInsAvg","TotalLoss","Error","ln_insured","ln_insured_err"
1,4,0,36.73,6387,-4.98114428529819,3.60359385983158,-1.37755042546661
1,4,0,2037.95,152944,1.79493662636235,7.61969967962499,9.41463630598734
1,4,0,1217.01,344450,3.41080581126089,7.10415230988064,10.5149581211415
1,4,0,155.5,113524,0.539978908673803,5.04664573161929,5.58662464029309
1,4,0,14648.2,3150912,-1.87527413923392,9.59207274000226,7.71679860076834
1,4,0,613.17,168882,0.164752968742343,6.4186422221218,6.58339519086414
1,4,0,108.4,43676,2.45500780930153,4.68582808900555,7.14083589830707
1,4,0,1447.58,66208,-6.6130743677783,7.27764847562288,0.664574107844584
1,4,0,933.44,374818,0.0762456645694864,6.83887668667936,6.91512235124884
1,4,0,153.11,38157,-1.15723335342053,5.031156617317,3.87392326389647
1,4,0,32.44,8234,-1.71094006594936,3.47939222924721,1.76845216329786
1,4,0,11314.54,2035982,2.9548765792026,9.33384390324212,12.2887204824447
1,4,1,573.86,214513,0,6.3523854641315,6.3523854641315
1,4,1,49.14,12947,0,3.89467336709303,3.89467336709303
1,4,1,970.81,77705,0,6.87813077458225,6.87813077458225
1,4,1,135.49,16781,0,4.90889783685834,4.90889783685834
1,4,1,740.62,87155,0,6.60748767324586,6.60748767324586
1,4,1,8785.71,1189357,0,9.0808818169343,9.0808818169343
1,4,1,783.1,97770,0,6.66326040175689,6.66326040175689
1,4,1,127.17,21026,0,4.84552477403266,4.84552477403266
1,4,1,86.26,15583,0,4.4573659912197,4.4573659912197
1,4,1,886.11,71474,0,6.78684109639754,6.78684109639754
1,4,1,200.68,74804,0,5.30171159961605,5.30171159961605
1,4,1,53.05,6827,0,3.97123486505999,3.97123486505999
1,4,1,1839.13,505590,0,7.51704791269857,7.51704791269857
1,4,1,298.73,16182,0,5.69954015539807,5.69954015539807
1,4,1,234.01,42369,0,5.45536384948732,5.45536384948732
1,4,1,1047.27,147524,0,6.95394205728145,6.95394205728145
1,4,1,481.63,70430,0,6.17717618441333,6.17717618441333
1,4,1,1317.07,162323,0,7.1831648514318,7.1831648514318
1,4,1,360.55,127814,0,5.88763064336277,5.88763064336277
1,4,1,90.61,80134,0,4.50656458223397,4.50656458223397
1,4,1,17332.9,2833885,0,9.76036170858295,9.76036170858295
1,4,1,2140.94,253490,0,7.66900026390928,7.66900026390928
1,4,1,6923.74,435674,0,8.84271136504224,8.84271136504224
1,4,1,10409.88,1070372,0,9.25051063416505,9.25051063416505
1,4,1,3252.99,317119,0,8.08732985238317,8.08732985238317
1,4,1,768.54,160411,0,6.6444926110711,6.6444926110711
1,4,1,127687.27,15540162,0,11.7573393502857,11.7573393502857
1,5,0,15.53,1668,-4.39320559981198,2.7427736371606,-1.65043196265139
1,5,0,454.21,61507,-1.69925048180724,6.11855964616181,4.41930916435457
1,5,0,69.38,83497,1.33579725710734,4.2395986415416,5.57539589864895
1,5,0,301.14,87734,-1.74052014923614,5.7075752728949,3.96705512365876
1,5,0,47.82,51950,0.169714988213239,3.86744396203018,4.03715895024342
1,5,0,3645.26,1855941,-2.19982195331983,8.2011829724887,6.00136101916887
1,5,0,132.69,27325,7.06765358049658,4.88801558054834,11.9556691610449
1,5,0,17.31,1554,1.67701174057733,2.85128436918812,4.52829610976545
1,5,0,324.26,22854,-5.24388884175363,5.78154566312192,0.537656821368294
1,5,0,51.8,40692,4.4712272263291,3.94739014926544,8.41861737559454
1,5,0,218.84,88266,3.56599886499502,5.38834086919563,8.95433973419065
1,5,0,39.68,38808,-1.73764288404684,3.68084728241667,1.94320439836983
1,5,0,12.15,1029,8.01929751938894,2.49732916978656,10.5166266891755
1,5,0,2694.25,616744,-0.772877562535704,7.89887515147694,7.12599758894124
1,5,0,122.86,51943,-4.37309585780294,4.81104549573578,0.437949637932844
1,5,0,240.23,13492,-5.01766241589725,5.4815967977671,0.463934381869856
1,5,0,38.15,16170,4.80412165276195,3.64152575773047,8.44564741049241
1,5,0,173.78,17523,6.56493420592742,5.15779013141106,11.7227243373385
1,5,0,30.43,6421,1.9454031719107,3.41542896390888,5.36083213581958
1,5,0,4.82,31442,1.66815824778976,1.57277392806251,3.24093217585227
1,5,1,116.24,7229,0,4.75565701926203,4.75565701926203
1,5,1,16.48,1000,0,2.80214752448133,2.80214752448133
1,5,1,9.31,9867,0,2.23108909128898,2.23108909128898
1,5,1,27.77,8119,0,3.32395630131871,3.32395630131871
1,5,1,145.54,33299,0,4.98045096291894,4.98045096291894
1,5,1,7.77,2700,0,2.05027016437956,2.05027016437956
1,5,1,1592.59,364037,0,7.37311690076307,7.37311690076307
1,5,1,185.95,53110,0,5.22547782037108,5.22547782037108
1,5,1,23.75,4900,0,3.16758253048065,3.16758253048065
1,5,1,140.66,4876,0,4.94634563087987,4.94634563087987
1,5,1,41.71,7056,0,3.73074090820885,3.73074090820885
1,5,1,141.81,3200,0,4.95448813347326,4.95448813347326
1,5,1,44.08,64516,0,3.78600616484466,3.78600616484466
1,5,1,1752.09,299385,0,7.46856464003996,7.46856464003996
1,5,1,394.91,25994,0,5.97865789083853,5.97865789083853
1,5,1,55.35,7232,0,4.01367665915465,4.01367665915465
1,5,1,40.03,1373,0,3.68962917300448,3.68962917300448
1,5,1,177.67,6211,0,5.17992789704781,5.17992789704781
1,5,1,92.95,21706,0,4.53206171416745,4.53206171416745
1,5,1,244.32,41753,0,5.49847884147032,5.49847884147032
1,5,1,92.99,6674,0,4.53249196049011,4.53249196049011
1,5,1,22.62,1522,0,3.11883447068797,3.11883447068797
1,5,1,2257.49,452280,0,7.72200885560248,7.72200885560248
1,5,1,284.44,45614,0,5.65052233501532,5.65052233501532
1,5,1,300.78,55124,0,5.70637910050347,5.70637910050347
1,5,1,946.25,68243,0,6.85250680475166,6.85250680475166
1,5,1,125.14,46879,0,4.82943311057022,4.82943311057022
1,5,1,17722.19,2700050,0,9.78257280568735,9.78257280568735
1,6,0,38.25,5658,-1.96826032304781,3.64414356027254,1.67588323722473
1,6,0,767.66,187167,-1.43545292751573,6.64334692679007,5.20789399927435
1,6,0,134.82,164961,5.84294902801591,4.90394055542529,10.7468895834412
1,6,0,29.87,35088,-0.192199842891348,3.39685463222802,3.20465478933667
1,6,0,6744.61,2708623,5.35152039580032,8.81649894636232,14.1680193421626
1,6,0,233.67,159609,1.73870781228517,5.45390986359997,7.19261767588513
1,6,0,33.6,5403,-0.589893920052188,3.51452606696916,2.92463214691697
1,6,0,563.21,12459,1.00424125015536,6.33365256036802,7.33789381052338
1,6,0,436.38,72563,-6.24093181349393,6.0785134233945,-0.162418390099426
1,6,0,63.25,63976,-7.78065309553388,4.14709512760763,-3.63355796792625
1,6,0,4721.76,970016,-7.74353151980693,8.45993689043256,0.716405370625628
1,6,0,230.77,97153,0.468788523736373,5.44142154351649,5.91021006725286
1,6,0,76.88,14166,-0.890766031846445,4.34224576466204,3.45147973281559
1,6,0,294.37,106215,-8.51708571689549,5.68483747948843,-2.83224823740706
1,6,0,57.46,41564,-6.62438389948103,4.05108905355114,-2.57329484592988
1,6,0,3558.48,785697,0.87629809306163,8.17708876637788,9.05338685943951
1,6,1,186.52,81889,0,5.22853847194012,5.22853847194012
1,6,1,31.99,2985,0,3.46542335396143,3.46542335396143
1,6,1,283.49,73962,0,5.64717684917708,5.64717684917708
1,6,1,57.53,20515,0,4.0523065508752,4.0523065508752
1,6,1,219.19,14794,0,5.38993893359526,5.38993893359526
1,6,1,45.35,38560,0,3.81441017656115,3.81441017656115
1,6,1,24.46,3138,0,3.19703913025903,3.19703913025903
1,6,1,253.84,105565,0,5.53670414727494,5.53670414727494
1,6,1,47.01,5207,0,3.85036034503604,3.85036034503604
1,6,1,72.82,1742,0,4.28799064274729,4.28799064274729
1,6,1,252.17,74154,0,5.53010346324359,5.53010346324359
1,6,1,64.53,8546,0,4.16713023194775,4.16713023194775
1,6,1,22.19,2198,0,3.0996417369445,3.0996417369445
1,6,1,2936.87,641508,0,7.98509966736574,7.98509966736574
1,6,1,560.62,107765,0,6.32904331415568,6.32904331415568
1,6,1,55.88,4731,0,4.02320653438876,4.02320653438876
1,6,1,274.15,10929,0,5.61367540185006,5.61367540185006
1,6,1,186,16980,0,5.2257466737132,5.2257466737132
1,6,1,424.38,62560,0,6.05062928027595,6.05062928027595
1,6,1,141.38,39806,0,4.95145130074281,4.95145130074281
1,6,1,5248.1,1066083,0,8.56562138532043,8.56562138532043
1,6,1,4492.77,727249,0,8.41022471701872,8.41022471701872
1,6,1,606.55,114290,0,6.40778716521693,6.40778716521693
1,6,1,561.04,128950,0,6.32979220422865,6.32979220422865
1,6,1,1799.95,191942,0,7.49551416572067,7.49551416572067
1,6,1,1203.92,118462,0,7.09333817847846,7.09333817847846
1,6,1,2874.45,422565,0,7.96361663058261,7.96361663058261
1,6,1,914.58,208821,0,6.81846494350181,6.81846494350181
1,6,1,347.4,131927,0,5.850476853807,5.850476853807
1,6,1,34969.21,5181284,0,10.4622232390101,10.4622232390101
1,7,0,23.96,9848,3.68262721537419,3.17638577324725,6.85901298862144
1,7,0,92.39,4642,8.1658582880876,4.52601874768265,12.6918770357703
1,7,0,4.29,1504,-3.10613096488209,1.45628673293993,-1.64984423194217
1,7,0,560.17,108198,4.08463205362507,6.32824030908928,10.4128723627144
1,7,0,20.83,2772,-6.34785632295537,3.03639425527288,-3.31146206768249
1,7,0,48.63,1980,3.25711390308951,3.88424062441569,7.1413545275052
1,7,0,413.54,45789,-2.03515594344015,6.02475424497262,3.98959830153247
1,7,0,46.18,756,0.24732308288426,3.83254680392635,4.07986988681061
1,7,0,13.92,2199,-1.79571790759651,2.63332665490627,0.837608747309766
1,7,0,285.04,15229,2.56021524771667,5.65262952129758,8.21284476901425
1,7,1,225.35,9681,0,5.41765474913666,5.41765474913666
1,7,1,5.74,3900,0,1.74745921033147,1.74745921033147
1,7,1,29.05,2913,0,3.36901848329792,3.36901848329792
1,7,1,14.42,3174,0,2.6686161318568,2.6686161318568
1,7,1,278.75,31522,0,5.63031532277433,5.63031532277433
1,7,1,41.17,3325,0,3.71770983578181,3.71770983578181
1,7,1,7.55,7963,0,2.02154756326093,2.02154756326093
1,7,1,294.57,8171,0,5.68551666584931,5.68551666584931
1,7,1,50.12,1510,0,3.91442013002787,3.91442013002787
1,7,1,216.41,65435,0,5.37717475662553,5.37717475662553
1,7,1,208.35,74182,0,5.33921935786846,5.33921935786846
1,7,1,3315.16,340189,0,8.10626116691525,8.10626116691525
2,1,0,638.51,578831,-1.7040588024995,6.45913733705708,4.75507853455758
2,1,0,94.77,137355,-1.11603709492782,4.5514529034821,3.43541580855429
2,1,0,126.87,137680,-5.0966458988974,4.84316294015251,-0.253482958744891
2,1,0,398.58,162678,6.6236816821298,5.98790823090521,12.611589913035
2,1,0,167.88,73435,-1.26855712819817,5.12324943846539,3.85469231026722
2,1,0,354.26,166416,-7.12031598982389,5.87003110682445,-1.25028488299944
2,1,0,95.57,21295,5.11006079071768,4.55985896327809,9.66991975399577
2,1,0,25.93,2059,1.3512145041277,3.25540059955057,4.60661510367828
2,1,0,6792.88,6556534,11.2938992422886,8.82363028379164,20.1175295260803
2,1,0,605.01,484085,0.386974770100137,6.40524498681986,6.79221975692
2,1,0,96.42,93305,5.08584987085808,4.56871364897748,9.65456351983556
2,1,0,94.57,62554,2.67012681871998,4.54934030102742,7.2194671197474
2,1,0,152.42,109785,-1.55587748320461,5.02663986823797,3.47076238503336
2,1,0,349.2,92572,4.01360565156712,5.85564482396545,9.86925047553257
2,1,0,94.39,76099,-4.29998772788921,4.54743513533685,0.247447407447647
2,1,0,16.52,39939,-0.61087555637436,2.80457176809283,2.19369621171847
2,1,0,5941.02,3249461,6.10617705052021,8.6896361147867,14.7958131653069
2,1,0,599.51,450864,-4.5733558540132,6.39611265489559,1.82275680088239
2,1,0,121.49,142141,-3.60180616795321,4.79983195486665,1.19802578691344
2,1,0,91.96,93038,-2.67581191181088,4.52135369989498,1.8455417880841
2,1,0,234.48,65170,-9.5072933119174,5.45737029640264,-4.04992301551476
2,1,0,134.82,111059,-4.53081668468614,4.90394055542529,0.373123870739152
2,1,0,318.69,162284,-3.75105832537709,5.76421884346003,2.01316051808294
2,1,0,88.04,30153,1.93882614857047,4.47779125665826,6.41661740522873
2,1,0,5162.92,2522341,7.11991906187144,8.54925758989228,15.6691766517637
2,1,1,597.21,213704,0,6.39226881033395,6.39226881033395
2,1,1,129.44,47589,0,4.86321745331018,4.86321745331018
2,1,1,94.8,47251,0,4.55176940926098,4.55176940926098
2,1,1,182.93,59369,0,5.20910356600321,5.20910356600321
2,1,1,107.37,61695,0,4.67628081344604,4.67628081344604
2,1,1,23.1,40634,0,3.13983261752775,3.13983261752775
2,1,1,4712.87,1631427,0,8.45805234326302,8.45805234326302
2,1,1,779.53,232521,0,6.65869117396636,6.65869117396636
2,1,1,137.19,50067,0,4.92136682633807,4.92136682633807
2,1,1,156.34,18221,0,5.05203312279218,5.05203312279218
2,1,1,149.71,32164,0,5.00870008946175,5.00870008946175
2,1,1,295.12,59509,0,5.68738205328842,5.68738205328842
2,1,1,29.02,2802,0,3.36798524745604,3.36798524745604
2,1,1,5373.06,1597528,0,8.58915285761231,8.58915285761231
2,1,1,1557.98,435444,0,7.35114538937782,7.35114538937782
2,1,1,329.74,133272,0,5.79830446513303,5.79830446513303
2,1,1,320.71,150031,0,5.7705372880028,5.7705372880028
2,1,1,210.91,15193,0,5.35143150219752,5.35143150219752
2,1,1,576.63,137963,0,6.35720081298715,6.35720081298715
2,1,1,56.96,144950,0,4.04234926710372,4.04234926710372
2,1,1,9805.53,2918359,0,9.19070179122363,9.19070179122363
2,1,1,8009.92,1992027,0,8.98843605249692,8.98843605249692
2,1,1,1407.85,332194,0,7.24981899695192,7.24981899695192
2,1,1,806,209824,0,6.69208374250663,6.69208374250663
2,1,1,1380.85,398103,0,7.2304545305658,7.2304545305658
2,1,1,1496.62,282000,0,7.31096451118118,7.31096451118118
2,1,1,267.8,95457,0,5.59024043325707,5.59024043325707
2,1,1,44511.41,10315455,0,10.7035008397827,10.7035008397827
2,2,0,679.46,582788,0.0520307467474401,6.52129836504465,6.57332911179209
2,2,0,98.43,91135,-0.251264266966152,4.58934563564112,4.33808136867497
2,2,0,60.48,90425,-0.693258680085583,4.10231273187128,3.40905405178569
2,2,0,434.05,153794,-1.8995889418633,6.07315973483782,4.17357079297452
2,2,0,516.01,253258,-1.93272096926987,6.24612614513874,4.31340517586887
2,2,0,25.01,7797,4.23302949777871,3.21927574488953,7.45230524266824
2,2,0,7185.14,5121951,-0.0103292130889456,8.87977028336157,8.86944107027262
2,2,0,638.08,350944,-2.85908026594996,6.45846366733342,3.59938340138346
2,2,0,117.12,141774,1.38348419738236,4.763199050213,6.14668324759536
2,2,0,52.69,58588,3.86328740691863,3.96442568422119,7.82771309113982
2,2,0,408.69,136288,1.57722104170062,6.01295692244608,7.5901779641467
2,2,0,168.09,150740,-4.08204647924625,5.1244995502453,1.04245307099905
2,2,0,523.36,100822,-4.73467520498455,6.26026956379007,1.52559435880552
2,2,0,141.28,57916,-5.42243579142666,4.95074373685565,-0.471692054571012
2,2,0,25.84,42167,-4.71933316515024,3.2519236789144,-1.46740948623584
2,2,0,6506.72,2457197,-4.65004308626929,8.78059076798669,4.1305476817174
2,2,0,687.29,382872,9.26888420921075,6.53275632833453,15.8016405375453
2,2,0,68.91,7480,-7.31317974777987,4.23280130536912,-3.08037844241075
2,2,0,294.06,88500,2.10704507354876,5.68378382814951,7.79082890169827
2,2,0,154.39,42607,-3.03979459866154,5.03948186865384,1.9996872699923
2,2,0,446.83,116227,5.41588492796368,6.10217820907706,11.5180631370407
2,2,0,28.91,4521,3.23872387553091,3.36418755602825,6.60291143155917
2,2,0,5783.55,1907609,-4.59606178844623,8.66277295998208,4.06671117153585
2,2,1,661.35,257851,0,6.49428320047206,6.49428320047206
