"PolicyID","Exposure","CarAge","Density","ClaimAmount","Error","ln_expo","ln_expo_err"
100453,0.17,1,127,1033,0.454805473570535,-1.77195684193188,-1.31715136836134
100535,0.34,1,51,45,0.915930876305424,-1.07880966137193,-0.162878785066505
100583,1,0,20,1104,0,0,0
100621,0.69,0,1313,61,0,-0.371063681390832,-0.371063681390832
100627,0.35,0,11,545,0,-1.04982212449868,-1.04982212449868
100628,0.52,0,27,1181,0,-0.653926467406664,-0.653926467406664
100639,0.1,0,298,65,0,-2.30258509299405,-2.30258509299405
100649,0.2,0,2258,4462,0,-1.6094379124341,-1.6094379124341
10065,0.78,1,105,2771,0.13287814403034,-0.2484613592985,-0.115583215268159
100652,1,0,511,1147,0,0,0
100658,1,1,405,1072,1.59120509792038,0,1.59120509792038
100663,0.63,0,11,109,0,-0.462035459596559,-0.462035459596559
10070,1,0,27,1130,0,0,0
100732,0.81,0,2399,139,0,-0.210721031315653,-0.210721031315653
10075,1,1,105,297,-0.055179056908015,0,-0.055179056908015
100805,1,0,432,32,0,0,0
100826,0.69,1,3095,1134,0.592888615233475,-0.371063681390832,0.221824933842643
100826,0.69,1,3095,3511,0.112691696186243,-0.371063681390832,-0.258371985204589
100827,0.16,1,3095,1112,0.442616602046233,-1.83258146374831,-1.38996486170208
100838,0.46,0,3095,3937,0,-0.776528789498996,-0.776528789498996
100840,0.43,0,3095,1193,0,-0.843970070294529,-0.843970070294529
100844,1,0,492,1752,0,0,0
100863,0.29,1,3321,478,0.448012055535969,-1.23787435600162,-0.789862300465649
100865,0.31,1,3321,994,0.481559268534898,-1.17118298150295,-0.689623712968047
10088,0.64,1,203,8421,-0.482270418004669,-0.446287102628419,-0.928557520633088
100885,0.83,0,1085,133,0,-0.186329578191493,-0.186329578191493
100896,0.27,1,1572,122,-0.511419743132396,-1.30933331998376,-1.82075306311616
100914,0.79,1,1466,163,1.18336155825987,-0.23572233352107,0.947639224738797
100916,0.37,1,6157,1267,-0.421262847638892,-0.994252273343867,-1.41551512098276
100928,1,0,116,1111,0,0,0
100928,1,0,116,1203,0,0,0
100929,0.53,0,3095,1102,0,-0.63487827243597,-0.63487827243597
100936,1,0,1386,1110,0,0,0
100937,0.48,1,582,2317,0.82013344732474,-0.7339691750802,0.0861642722445392
100945,1,1,3095,1172,0.117422411280182,0,0.117422411280182
100981,1,0,1287,1154,0,0,0
101006,1,1,2715,59,0.259221386921908,0,0.259221386921908
101028,0.91,1,754,23,0.27037083649921,-0.0943106794712413,0.176060157027969
101036,0.12,0,41,1229,0,-2.12026353620009,-2.12026353620009
101044,0.86,0,1982,1098,0,-0.150822889734584,-0.150822889734584
101047,0.85,0,2715,176,0,-0.162518929497775,-0.162518929497775
101072,0.75,1,122,59,-0.503093559713421,-0.287682072451781,-0.790775632165202
101073,0.42,0,60,17114,0,-0.867500567704723,-0.867500567704723
10108,0.26,1,1313,4502,-0.832667427814432,-1.34707364796661,-2.17974107578104
101080,0.73,0,2715,358,0,-0.3147107448397,-0.3147107448397
101086,0.64,0,2715,161,0,-0.446287102628419,-0.446287102628419
101091,0.22,1,93,2036833,-0.678940249991979,-1.51412773262978,-2.19306798262175
101098,0.25,0,53,1066,0,-1.38629436111989,-1.38629436111989
101112,0.26,1,913,1131,-0.621513087552692,-1.34707364796661,-1.9685867355193
101119,1,1,58,1144,-3.5561364807598,0,-3.5561364807598
101123,0.87,0,515,475,0,-0.139262067333508,-0.139262067333508
101162,1,0,283,1087,0,0,0
101193,1,0,15386,88,0,0,0
101205,1,0,283,348,0,0,0
101213,1,0,2103,1068,0,0,0
101237,0.21,1,37,1633,-1.00179342107056,-1.56064774826467,-2.56244116933523
101247,1,0,37,1107,0,0,0
101251,0.91,0,1313,1111,0,-0.0943106794712413,-0.0943106794712413
101253,0.85,0,1313,1101,0,-0.162518929497775,-0.162518929497775
101261,0.29,0,1313,1330,0,-1.23787435600162,-1.23787435600162
101283,1,0,298,944,0,0,0
101294,0.41,0,71,1971,0,-0.891598119283784,-0.891598119283784
101294,0.41,0,71,1097,0,-0.891598119283784,-0.891598119283784
101299,1,1,106,203,-0.448769265992066,0,-0.448769265992066
10130,1,0,282,33,0,0,0
101309,0.35,1,1313,1144,-0.548692026615237,-1.04982212449868,-1.59851415111391
101323,0.96,0,298,1622,0,-0.0408219945202552,-0.0408219945202552
101368,0.8,0,1313,376,0,-0.22314355131421,-0.22314355131421
101375,0.66,1,150,2890,-0.588191256408771,-0.415515443961666,-1.00370670037044
101388,0.68,0,1313,309,0,-0.385662480811985,-0.385662480811985
101441,0.64,0,4128,62,0,-0.446287102628419,-0.446287102628419
101452,1,0,205,85,0,0,0
101456,0.87,0,354,293,0,-0.139262067333508,-0.139262067333508
101495,1,0,713,1159,0,0,0
101508,1,0,568,4223,0,0,0
101525,0.28,0,1490,1129,0,-1.27296567581289,-1.27296567581289
101526,1,0,110,1131,0,0,0
10153,0.84,0,15703,1197,0,-0.174353387144778,-0.174353387144778
101532,0.26,0,416,1290,0,-1.34707364796661,-1.34707364796661
101569,0.59,1,439,1153,0.0366494267713233,-0.527632742082372,-0.490983315311049
101569,0.59,1,439,1121,-0.435967613258382,-0.527632742082372,-0.963600355340754
101576,0.05,0,416,81,0,-2.99573227355399,-2.99573227355399
101580,0.58,1,226,159,0.179885667691559,-0.544727175441672,-0.364841507750113
101673,0.49,0,30,1155,0,-0.713349887877465,-0.713349887877465
10168,1,0,1064,1107,0,0,0
101701,0.73,0,239,2002,0,-0.3147107448397,-0.3147107448397
101721,0.68,0,1313,1128,0,-0.385662480811985,-0.385662480811985
101765,0.91,0,2949,115,0,-0.0943106794712413,-0.0943106794712413
101765,0.91,0,2949,5780,0,-0.0943106794712413,-0.0943106794712413
101774,1,1,1386,18,-0.331520461435783,0,-0.331520461435783
101783,0.58,0,567,6708,0,-0.544727175441672,-0.544727175441672
101795,0.94,1,263,340,-0.145889786353485,-0.0618754037180875,-0.207765190071573
101809,0.79,0,1386,1079,0,-0.23572233352107,-0.23572233352107
101818,0.5,0,1466,72,0,-0.693147180559945,-0.693147180559945
101819,0.75,1,575,1126,0.859373095197854,-0.287682072451781,0.571691022746073
101819,0.75,1,575,1063,1.3378859241461,-0.287682072451781,1.05020385169432
101820,0.75,1,2795,1061,0.0524627419151351,-0.287682072451781,-0.235219330536646
10183,1,0,373,322,0,0,0
101834,0.66,0,1571,76,0,-0.415515443961666,-0.415515443961666
101855,0.3,1,3095,5971,1.23863623998893,-1.20397280432594,0.0346634356629985
101857,0.5,1,3095,1111,-0.163686336290393,-0.693147180559945,-0.856833516850338
101895,0.25,0,1557,3137,0,-1.38629436111989,-1.38629436111989
101907,0.44,0,104,87,0,-0.82098055206983,-0.82098055206983
101961,0.26,1,140,405,0.384278937227377,-1.34707364796661,-0.962794710739232
102015,0.83,1,303,81,-0.699329597372988,-0.186329578191493,-0.885659175564482
102029,0.75,0,127,299,0,-0.287682072451781,-0.287682072451781
102037,0.72,0,86,701,0,-0.328504066972036,-0.328504066972036
102050,0.75,0,48,811,0,-0.287682072451781,-0.287682072451781
102055,0.58,0,1055,2433,0,-0.544727175441672,-0.544727175441672
102070,0.37,0,4348,66248,0,-0.994252273343867,-0.994252273343867
102080,0.32,0,98,1481,0,-1.13943428318836,-1.13943428318836
102092,0.57,1,4348,201,0.223114437763771,-0.562118918153541,-0.33900448038977
102134,0.32,0,1445,1220,0,-1.13943428318836,-1.13943428318836
102137,0.39,0,4348,1170,0,-0.941608539858445,-0.941608539858445
10219,1,0,105,1125,0,0,0
102192,0.1,1,1535,1138,1.72698631183031,-2.30258509299405,-0.575598781163739
102198,1,1,27000,1200,0.695312582377313,0,0.695312582377313
102250,0.77,1,75,1153,-0.0206781833374401,-0.261364764134408,-0.282042947471848
102258,0.89,1,273,161,-0.5874525600551,-0.116533816255952,-0.703986376311052
102271,0.06,1,31,495,1.24643438616158,-2.81341071676004,-1.56697633059845
102277,0.67,0,31,1189,0,-0.400477566597125,-0.400477566597125
102349,0.44,1,25,53,-0.972805895653485,-0.82098055206983,-1.79378644772332
102371,0.35,0,64,1312,0,-1.04982212449868,-1.04982212449868
102374,0.29,1,25,790,-0.234129028550113,-1.23787435600162,-1.47200338455173
102376,0.3,0,29,1135,0,-1.20397280432594,-1.20397280432594
102385,0.00547945205479452,1,91,73,0.980911486107679,-5.20675017302255,-4.22583868691487
102409,0.31,1,866,483,1.54910872192808,-1.17118298150295,0.377925740425136
102433,0.42,0,60,867,0,-0.867500567704723,-0.867500567704723
102437,0.4,0,37,1090,0,-0.916290731874155,-0.916290731874155
102525,0.45,1,405,403,0.0215991046634574,-0.798507696217772,-0.776908591554314
102529,0.48,1,115,338,-0.555444684345881,-0.7339691750802,-1.28941385942608
10254,0.41,0,27,589,0,-0.891598119283784,-0.891598119283784
102547,0.56,0,405,1190,0,-0.579818495252942,-0.579818495252942
102560,0.47,0,4998,1528,0,-0.755022584278033,-0.755022584278033
102586,0.12,1,4128,191,0.230121224102349,-2.12026353620009,-1.89014231209774
102597,0.61,1,4128,15,-0.622850447329049,-0.49429632181478,-1.11714676914383
102609,0.57,0,983,1152,0,-0.562118918153541,-0.562118918153541
102612,0.79,1,3834,1655,0.14801579382238,-0.23572233352107,-0.0877065396986894
102622,0.8,0,983,72,0,-0.22314355131421,-0.22314355131421
102628,0.73,0,1457,1111,0,-0.3147107448397,-0.3147107448397
102628,0.73,0,1457,569,0,-0.3147107448397,-0.3147107448397
102677,0.92,0,3021,1178,0,-0.083381608939051,-0.083381608939051
102693,0.23,1,636,251,0.106796424848856,-1.46967597005894,-1.36287954521009
102705,0.59,0,17,764,0,-0.527632742082372,-0.527632742082372
10271,1,0,1313,1109,0,0,0
102727,0.42,1,26,422,-0.242876184770412,-0.867500567704723,-1.11037675247514
102766,0.17,0,1054,1142,0,-1.77195684193188,-1.77195684193188
10282,0.54,0,105,328,0,-0.616186139423817,-0.616186139423817
10284,1,1,435,1133,0.905877596161577,0,0.905877596161577
102860,0.32,0,2044,289,0,-1.13943428318836,-1.13943428318836
102876,0.24,0,2715,267,0,-1.42711635564015,-1.42711635564015
102877,0.4,1,4116,1124,0.649799208736699,-0.916290731874155,-0.266491523137456
10288,0.98,0,25,1137,0,-0.0202027073175195,-0.0202027073175195
102885,0.51,0,1296,1159,0,-0.673344553263766,-0.673344553263766
102886,0.07,0,4116,3825,0,-2.65926003693278,-2.65926003693278
102897,0.32,1,4116,3,-0.393142525875583,-1.13943428318836,-1.53257680906395
102901,0.45,0,103,1112,0,-0.798507696217772,-0.798507696217772
102926,0.24,0,14368,1124,0,-1.42711635564015,-1.42711635564015
102928,0.31,1,53,1428,0.396145855343018,-1.17118298150295,-0.775037126159927
102935,0.11,0,12,6113,0,-2.20727491318972,-2.20727491318972
102952,0.13,0,2715,121,0,-2.04022082852655,-2.04022082852655
102985,0.12,1,125,1094,-1.26743077813406,-2.12026353620009,-3.38769431433415
10299,1,0,128,3895,0,0,0
10318,1,0,362,1292,0,0,0
103264,0.29,1,208,71,-1.10691688068724,-1.23787435600162,-2.34479123668886
103265,0.26,1,208,1149,-2.34781999627323,-1.34707364796661,-3.69489364423984
103301,0.56,1,568,1132,0.109404672262818,-0.579818495252942,-0.470413822990124
103338,0.32,0,261,1118,0,-1.13943428318836,-1.13943428318836
103350,0.19,1,23,1701,-0.257829984182734,-1.66073120682165,-1.91856119100438
10339,1,1,1974,1145,-2.43368385371215,0,-2.43368385371215
103405,0.32,0,405,69,0,-1.13943428318836,-1.13943428318836
103442,0.2,1,405,1166,0.237916191982709,-1.6094379124341,-1.37152172045139
10352,0.92,1,128,1821,-0.452868531998581,-0.083381608939051,-0.536250140937632
10354,1,0,826,1114,0,0,0
103542,0.26,0,122,3159,0,-1.34707364796661,-1.34707364796661
103554,0.2,0,47,1457,0,-1.6094379124341,-1.6094379124341
103643,0.5,1,41,1103,1.28772659635779,-0.693147180559945,0.594579415797846
103675,0.59,0,3184,635,0,-0.527632742082372,-0.527632742082372
10372,0.35,0,64,101,0,-1.04982212449868,-1.04982212449868
103761,0.21,0,97,1026,0,-1.56064774826467,-1.56064774826467
103827,0.4,0,522,1080,0,-0.916290731874155,-0.916290731874155
10387,0.79,0,1974,218,0,-0.23572233352107,-0.23572233352107
10389,0.8,0,81,1113,0,-0.22314355131421,-0.22314355131421
103892,0.05,1,4116,116,-1.8467234543039,-2.99573227355399,-4.84245572785789
103966,1,1,1313,704,0.641716836542747,0,0.641716836542747
103972,1,0,109,62,0,0,0
103988,0.66,1,170,1092,0.838292674326807,-0.415515443961666,0.422777230365141
104031,1,0,399,78,0,0,0
104112,0.91,0,9,1206,0,-0.0943106794712413,-0.0943106794712413
104135,1,1,1313,1089,-0.177688029842283,0,-0.177688029842283
104167,0.54,1,18,1991,-0.575172998797855,-0.616186139423817,-1.19135913822167
104179,1,0,754,575,0,0,0
104181,0.26,0,203,101,0,-1.34707364796661,-1.34707364796661
10419,0.75,1,230,1099,0.327709093183628,-0.287682072451781,0.0400270207318469
104208,0.11,1,4116,501,0.622725094032433,-2.20727491318972,-1.58454981915729
104259,1,1,12,1085,0.0881781865410489,0,0.0881781865410489
104323,1,1,493,1127,-0.375054827846784,0,-0.375054827846784
104330,1,0,24,1140,0,0,0
104399,1,0,131,1036,0,0,0
104439,1,0,117,1115,0,0,0
10444,0.45,0,1974,1647,0,-0.798507696217772,-0.798507696217772
104445,1,0,3866,1097,0,0,0
104445,1,0,3866,66,0,0,0
10446,0.02,1,1974,861,0.0425390336118217,-3.91202300542815,-3.86948397181632
104460,0.93,0,197,1123,0,-0.0725706928348354,-0.0725706928348354
104465,0.63,0,4436,43703,0,-0.462035459596559,-0.462035459596559
104467,1,1,283,1159,0.633880290682264,0,0.633880290682264
104529,1,0,798,1131,0,0,0
104529,1,0,798,3264,0,0,0
104546,0.81,0,5202,2434,0,-0.210721031315653,-0.210721031315653
104566,0.49,0,405,1035,0,-0.713349887877465,-0.713349887877465
104590,1,0,295,41,0,0,0
104594,1,0,37,1136,0,0,0
104626,1,0,43,1951,0,0,0
104631,0.93,1,214,442,-1.2073766685638,-0.0725706928348354,-1.27994736139863
104654,1,0,137,1209,0,0,0
104671,0.76,1,14,1202,0.00880409099274698,-0.27443684570176,-0.265632754709013
10468,1,0,1974,1093,0,0,0
104691,0.47,0,3545,2589,0,-0.755022584278033,-0.755022584278033
104720,0.18,0,295,610,0,-1.71479842809193,-1.71479842809193
10476,0.65,0,29,379,0,-0.430782916092454,-0.430782916092454
104764,0.34,0,14,92,0,-1.07880966137193,-1.07880966137193
104797,1,1,1313,253,-0.298796367031565,0,-0.298796367031565
104799,1,0,48,1152,0,0,0
1048,0.49,0,27000,1768,0,-0.713349887877465,-0.713349887877465
104807,1,0,39,1083,0,0,0
104825,1,0,222,4971,0,0,0
10492,0.94,0,88,1119,0,-0.0618754037180875,-0.0618754037180875
104940,1,1,4128,1166,-0.441762825452059,0,-0.441762825452059
104952,1,1,125,1139,0.59097531584052,0,0.59097531584052
104986,1,0,59,70,0,0,0
105009,1,0,238,1116,0,0,0
105050,1,1,193,368,-1.13432080830246,0,-1.13432080830246
105062,1,0,831,1132,0,0,0
105063,1,0,165,1294,0,0,0
105080,0.04,1,210,1117,-0.438744587804958,-3.2188758248682,-3.65762041267316
105098,0.74,0,182,63,0,-0.301105092783922,-0.301105092783922
10511,0.72,0,80,1086,0,-0.328504066972036,-0.328504066972036
105159,0.19,1,27000,80,0.308489162389475,-1.66073120682165,-1.35224204443218
105189,1,1,1191,1225,-0.449400370115334,0,-0.449400370115334
105209,0.38,1,27000,538,0.0391939976521711,-0.967584026261706,-0.928390028609534
105223,1,1,1175,1153,-0.567991585988612,0,-0.567991585988612
105240,1,0,2575,325,0,0,0
105248,1,1,473,1154,1.82486030760177,0,1.82486030760177
105251,1,1,19,1118,0.273854870471409,0,0.273854870471409
10530,0.31,0,298,285,0,-1.17118298150295,-1.17118298150295
105315,1,1,76,1097,-1.35396627689831,0,-1.35396627689831
105362,1,1,4128,1139,1.15446590564545,0,1.15446590564545
105365,1,1,1943,1127,0.920736947781351,0,0.920736947781351
105372,1,1,91,1118,-0.448657463437949,0,-0.448657463437949
105381,1,0,1054,1202,0,0,0
105466,1,0,473,1084,0,0,0
105468,0.44,1,44,1127,1.46411671557152,-0.82098055206983,0.643136163501685
105476,0.68,1,282,440,-0.141107491730138,-0.385662480811985,-0.526769972542123
105508,1,0,27000,1149,0,0,0
105508,1,0,27000,209,0,0,0
105539,1,0,983,97,0,0,0
105550,1,0,66,1156,0,0,0
105618,1,0,125,447,0,0,0
105646,0.85,0,4116,1027,0,-0.162518929497775,-0.162518929497775
105646,0.85,0,4116,4517,0,-0.162518929497775,-0.162518929497775
105777,1,0,30,1100,0,0,0
105786,1,0,102,1185,0,0,0
105791,1,0,405,1178,0,0,0
105821,1,0,17140,148,0,0,0
105853,0.57,0,8,2556,0,-0.562118918153541,-0.562118918153541
10586,1,0,85,928,0,0,0
105863,1,1,105,82,-1.12912849524263,0,-1.12912849524263
105899,1,0,60,2353,0,0,0
1059,0.51,0,949,584,0,-0.673344553263766,-0.673344553263766
105949,0.85,0,287,1176,0,-0.162518929497775,-0.162518929497775
105960,1,1,71,1141,-1.29555486491073,0,-1.29555486491073
106027,1,0,473,5804,0,0,0
106027,1,0,473,1146,0,0,0
106032,1,1,109,1094,1.24041887695343,0,1.24041887695343
106073,1,0,138,1137,0,0,0
10608,0.55,0,3541,1084,0,-0.59783700075562,-0.59783700075562
106085,1,0,741,1711,0,0,0
106107,1,0,27,74,0,0,0
106168,1,0,27,1138,0,0,0
106212,1,0,2715,2185,0,0,0
106245,1,0,105,576,0,0,0
106254,1,0,46,1142,0,0,0
106256,1,0,64,1114,0,0,0
106274,0.58,0,46,1116,0,-0.544727175441672,-0.544727175441672
10638,0.16,1,213,88,1.19858751770791,-1.83258146374831,-0.633993946040405
106389,0.61,0,295,57,0,-0.49429632181478,-0.49429632181478
106418,1,1,76,1128,0.502300939097949,0,0.502300939097949
10643,0.79,0,657,630,0,-0.23572233352107,-0.23572233352107
106443,0.36,1,92,2220,0.235913201820881,-1.02165124753198,-0.7857380457111
10646,0.57,0,657,1090,0,-0.562118918153541,-0.562118918153541
106463,1,0,1054,1112,0,0,0
106479,1,0,405,1100,0,0,0
10649,0.16,0,657,1176,0,-1.83258146374831,-1.83258146374831
106525,1,0,22,371,0,0,0
106532,1,0,13,1172,0,0,0
106547,0.78,0,19,2236,0,-0.2484613592985,-0.2484613592985
106576,1,0,4116,1044,0,0,0
106583,0.97,0,27,66,0,-0.0304592074847086,-0.0304592074847086
106594,0.88,1,25,5432,-0.359353525991898,-0.127833371509885,-0.487186897501783
10664,0.83,0,20,1142,0,-0.186329578191493,-0.186329578191493
106674,1,0,722,1092,0,0,0
106724,1,0,1193,71,0,0,0
106740,1,1,983,1114,-0.370632352168873,0,-0.370632352168873
106836,1,0,473,1337,0,0,0
10685,1,0,657,1137,0,0,0
106856,0.69,1,1192,1097,1.06677166166573,-0.371063681390832,0.6957079802749
106864,0.91,0,175,78,0,-0.0943106794712413,-0.0943106794712413
106874,1,0,151,1120,0,0,0
106880,0.47,0,48,56,0,-0.755022584278033,-0.755022584278033
106885,1,0,473,1091,0,0,0
106929,1,0,146,89,0,0,0
106929,1,0,146,1421,0,0,0
106944,0.66,1,90,202,-0.0350907298335133,-0.415515443961666,-0.450606173795179
106957,1,0,1165,1140,0,0,0
106960,0.5,1,52,193,0.977049479242936,-0.693147180559945,0.283902298682991
106986,0.05,1,32,79,0.448932426726746,-2.99573227355399,-2.54679984682725
106998,1,1,1064,1119,-0.152309955226076,0,-0.152309955226076
107068,0.81,1,61,82,0.183348528629092,-0.210721031315653,-0.0273725026865603
10707,0.56,1,657,1064,-1.13943304470075,-0.579818495252942,-1.71925153995369
107090,1,0,405,595,0,0,0
107097,0.84,1,37,1136,-1.4205464041821,-0.174353387144778,-1.59489979132688
107129,1,0,4496,463,0,0,0
107130,1,0,16,580,0,0,0
107204,1,1,76,1145,-1.9993712411363,0,-1.9993712411363
107205,1,0,399,155,0,0,0
107242,0.74,1,2715,90,0.0855886830499858,-0.301105092783922,-0.215516409733936
107255,1,0,4116,81,0,0,0
10727,1,0,965,58,0,0,0
107270,1,0,4087,1174,0,0,0
107344,0.31,1,801,1096,-0.162630883033888,-1.17118298150295,-1.33381386453683
10735,1,1,12,922,-1.39083427346271,0,-1.39083427346271
107360,1,0,1974,1144,0,0,0
107360,1,0,1974,1070,0,0,0
107376,1,0,25,622,0,0,0
107411,1,1,196,1144,-1.71040856810497,0,-1.71040856810497
107427,1,0,4128,1125,0,0,0
107484,0.57,0,152,72,0,-0.562118918153541,-0.562118918153541
107517,0.1,0,172,4296,0,-2.30258509299405,-2.30258509299405
107532,1,1,111,1097,0.226259194716067,0,0.226259194716067
107547,1,1,98,1075,0.950850258362295,0,0.950850258362295
107554,1,1,4116,1129,2.10841554381687,0,2.10841554381687
10757,0.16,1,657,1122,-0.439273253704329,-1.83258146374831,-2.27185471745264
107580,1,1,62,130,1.05464746127166,0,1.05464746127166
107584,0.03,1,24,7154,-1.63900945486157,-3.50655789731998,-5.14556735218155
107651,1,0,354,1106,0,0,0
107686,1,1,66,201,0.840983193557754,0,0.840983193557754
107692,1,1,3386,1133,-0.525475005058584,0,-0.525475005058584
107696,1,1,333,165,0.0638585454095611,0,0.0638585454095611
107700,1,0,200,1160,0,0,0
107799,0.92,0,44,541,0,-0.083381608939051,-0.083381608939051
107869,1,0,137,326,0,0,0
107875,0.11,1,155,1152,-0.327851734968862,-2.20727491318972,-2.53512664815858
108028,1,0,22,1154,0,0,0
108126,0.23,1,52,1046,0.467429214414365,-1.46967597005894,-1.00224675564458
108149,0.74,0,53,1144,0,-0.301105092783922,-0.301105092783922
108169,1,0,634,1115,0,0,0
108236,1,1,528,1068,-0.439986090869247,0,-0.439986090869247
108251,0.51,0,307,1209,0,-0.673344553263766,-0.673344553263766
108364,1,1,91,1119,-0.28815953882701,0,-0.28815953882701
108369,1,1,115,1123,-1.31594831252973,0,-1.31594831252973
108384,1,0,399,1184,0,0,0
108392,0.64,1,405,66,1.20931329034542,-0.446287102628419,0.763026187716999
108440,1,0,109,2798,0,0,0
108490,0.22,1,38,979,-0.231605784866036,-1.51412773262978,-1.74573351749581
108496,0.55,0,7187,3556,0,-0.59783700075562,-0.59783700075562
10851,0.36,1,57,1147,-1.29998589473042,-1.02165124753198,-2.3216371422624
10853,1,0,2694,86,0,0,0
108533,1,1,91,1140,1.31941202270381,0,1.31941202270381
108545,0.52,0,405,1648,0,-0.653926467406664,-0.653926467406664
108564,1,1,105,1151,0.348882084776034,0,0.348882084776034
108568,1,0,405,1089,0,0,0
108589,1,1,111,1130,2.91607224527522,0,2.91607224527522
108622,1,0,1729,1545,0,0,0
108623,1,0,4116,1145,0,0,0
108667,0.92,0,16,3591,0,-0.083381608939051,-0.083381608939051
108688,1,1,37,1141,0.0999164560000184,0,0.0999164560000184
108776,1,1,1153,151,1.3131607900763,0,1.3131607900763
108783,1,0,1165,914,0,0,0
108807,1,0,149,1060,0,0,0
108823,1,1,24,1157,0.689423780077618,0,0.689423780077618
108848,1,0,83,1140,0,0,0
108876,1,1,155,737,-0.401725838746038,0,-0.401725838746038
108884,0.6,0,405,5255,0,-0.510825623765991,-0.510825623765991
108892,1,0,16,1125,0,0,0
108915,1,0,4116,1131,0,0,0
10893,1,0,393,2036,0,0,0
108939,0.64,0,48,1129,0,-0.446287102628419,-0.446287102628419
108955,1,0,399,12964,0,0,0
108963,0.58,0,12,4708,0,-0.544727175441672,-0.544727175441672
108980,1,0,164,1139,0,0,0
10900,0.57,0,4116,797,0,-0.562118918153541,-0.562118918153541
109207,0.73,0,358,15,0,-0.3147107448397,-0.3147107448397
109222,1,1,4116,96,1.03630852311756,0,1.03630852311756
109224,1,1,22,276,-1.11025205726741,0,-1.11025205726741
109252,1,1,2044,1307,-0.157727390429539,0,-0.157727390429539
109271,0.84,0,10008,2818,0,-0.174353387144778,-0.174353387144778
109271,0.84,0,10008,2605,0,-0.174353387144778,-0.174353387144778
109298,1,0,28,1177,0,0,0
109312,1,0,399,1086,0,0,0
109326,1,0,6705,1142,0,0,0
10939,1,1,1313,2240,1.57660813504391,0,1.57660813504391
10940,0.03,0,15,4675,0,-3.50655789731998,-3.50655789731998
109415,1,0,94,15,0,0,0
109428,1,0,4128,475,0,0,0
109444,0.81,0,17,151,0,-0.210721031315653,-0.210721031315653
109465,1,0,722,5511,0,0,0
109493,1,0,115,1196,0,0,0
109511,1,0,983,688,0,0,0
109511,1,0,983,606,0,0,0
109532,0.44,0,3386,1165,0,-0.82098055206983,-0.82098055206983
109653,1,0,43,374,0,0,0
109660,1,0,40,997,0,0,0
109661,0.89,1,64,263,-0.834976721580445,-0.116533816255952,-0.951510537836396
109675,1,0,203,1097,0,0,0
109678,0.37,0,88,1113,0,-0.994252273343867,-0.994252273343867
109684,0.73,1,88,4284,-0.657596828649739,-0.3147107448397,-0.972307573489439
109688,1,0,29,196,0,0,0
