"Risk","Zone","Experience","SumInsAvg","TotalLoss","Error","ln_insured","ln_insured_err"
1,1,1,657.34,153830,0,6.48820138843087,6.48820138843087
1,1,1,2795.72,202413,0,7.93584495527753,7.93584495527753
1,1,1,1119.12,180345,0,7.02029794116817,7.02029794116817
1,1,1,2861.69,484604,0,7.95916763838678,7.95916763838678
1,1,1,1111,152801,0,7.01301578963963,7.01301578963963
1,1,1,166.61,14084,0,5.11565575194098,5.11565575194098
1,1,1,48264.64,8977527,0,10.7844544804338,10.7844544804338
1,2,0,458.89,532092,-1.02283948626479,6.12881052992343,5.10597104365864
1,2,0,72.78,9006,2.36672311651973,4.28744119218401,6.65416430870375
1,2,0,33.23,45498,-0.842525695277783,3.5034530823665,2.66092738708872
1,2,0,1544.55,337480,1.64026689464948,7.34248788477087,8.98275477942035
1,2,0,200.9,191982,0.166060366558986,5.30280727182089,5.46886763837987
1,2,0,663.98,300632,0.366594401042126,6.49825202854088,6.864846429583
1,2,0,124.73,23349,0.54074167299842,4.82615140113762,5.36689307413604
1,2,0,29.24,13581,-1.00618711942684,3.37553763488158,2.36935051545473
1,2,0,11381,6173598,-2.35513913872298,9.33970057728189,6.98456143855891
1,2,0,364.78,211494,-1.35788049998396,5.89929443213585,4.54141393215189
1,2,0,51.89,10811,-1.24302617510538,3.94912609337965,2.70609991827426
1,2,0,29.39,36204,-5.02913644074024,3.38065448043083,-1.64848196030941
1,2,0,1053.01,135007,-2.00358684214112,6.95940800876505,4.95582116662393
1,2,0,110.1,49061,-0.634655582342198,4.70138904372863,4.06673346138644
1,2,0,470.62,64287,-1.09738405323047,6.15405097432773,5.05666692109726
1,2,0,93.29,51080,-1.17638251281754,4.53571292097287,3.35933040815533
1,2,0,17.88,600,0.0732988535426465,2.88368276974537,2.95698162328801
1,2,0,7607.66,2510207,-0.871935226516764,8.9369109134264,8.06497568690963
1,2,0,315.14,106975,0.359771335383118,5.7530169845339,6.11278831991702
1,2,0,64.53,16922,-0.468840732766671,4.16713023194775,3.69828949918108
1,2,0,27.24,8255,-0.29177957270697,3.30468648128131,3.01290690857434
1,2,0,726.13,93656,1.71874619039571,6.58772906215575,8.30647525255146
1,2,0,96.49,44966,2.6757718482922,4.56943937603229,7.24521122432449
1,2,0,365.81,43426,0.10492548383027,5.90211407292592,6.00703955675619
1,2,0,80.8,48691,2.47727247997787,4.39197696552705,6.86924944550492
1,2,0,5898.98,1392652,-0.327372672580786,8.68253473359217,8.35516206101139
1,2,1,69.55,34137,0,4.24204591836945,4.24204591836945
1,2,1,33.37,2702,0,3.50765729276328,3.50765729276328
1,2,1,507.57,22292,0,6.22963463243881,6.22963463243881
1,2,1,316.14,57404,0,5.75618515344925,5.75618515344925
1,2,1,72.05,8538,0,4.27736032244553,4.27736032244553
1,2,1,4957.56,1375988,0,8.50866896319515,8.50866896319515
1,2,1,473.63,136376,0,6.16042642615821,6.16042642615821
1,2,1,88.09,19038,0,4.4783590191217,4.4783590191217
1,2,1,46.27,3604,0,3.83449380291891,3.83449380291891
1,2,1,126.88,26433,0,4.84324175788654,4.84324175788654
1,2,1,316.15,52950,0,5.75621678450462,5.75621678450462
1,2,1,23.37,2680,0,3.15145314855077,3.15145314855077
1,2,1,5481.31,1079230,0,8.60909940246879,8.60909940246879
1,2,1,996.27,236220,0,6.90401830518523,6.90401830518523
1,2,1,175.14,25036,0,5.16558565409408,5.16558565409408
1,2,1,111.97,22261,0,4.71823097827211,4.71823097827211
1,2,1,601.61,88961,0,6.39960939483791,6.39960939483791
1,2,1,260.69,64368,0,5.56333196193755,5.56333196193755
1,2,1,229.72,46244,0,5.4368611759961,5.4368611759961
1,2,1,46.66,14385,0,3.84288726659328,3.84288726659328
1,2,1,9830.72,1840742,0,9.19326745562677,9.19326745562677
1,2,1,6021.43,1086534,0,8.70308005162258,8.70308005162258
1,2,1,751.59,100564,0,6.62219096250136,6.62219096250136
1,2,1,3293.99,201401,0,8.09985487491027,8.09985487491027
1,2,1,3665.27,524316,0,8.20665728145719,8.20665728145719
1,2,1,1369.91,159658,0,7.22250032323361,7.22250032323361
1,2,1,183.98,18603,0,5.21482705604901,5.21482705604901
1,2,1,55084.54,8500391,0,10.9166243750086,10.9166243750086
1,3,0,453.06,329632,0.768557874454754,6.11602456704339,6.88458244149814
1,3,0,67.13,79565,-1.39865919474598,4.20663103795066,2.80797184320468
1,3,0,35.22,11746,0.446228875527542,3.56161410306806,4.0078429785956
1,3,0,1653.17,338305,3.45397262366061,7.4104499358482,10.8644225595088
1,3,0,206.62,124108,0.777383099903297,5.3308813574213,6.1082644573246
1,3,0,859.95,213078,-0.0413563666748802,6.7568742480225,6.71551788134762
1,3,0,110.08,34844,-1.1749051201102,4.70120737418503,3.52630225407483
1,3,0,25.92,25319,1.76272441351789,3.25501487148407,5.01773928500197
1,3,0,11436.08,5173923,-2.75151058237933,9.34452854887069,6.59301796649136
1,3,0,317.1,90162,-0.468258057100226,5.7592171815443,5.29095912444408
1,3,0,54.58,19327,1.38721832714103,3.99966751528019,5.38688584242122
1,3,0,22.59,1209,3.09821744385616,3.11750733047991,6.21572477433607
1,3,0,1187.43,123124,0.0431982093269149,7.07954658680291,7.12274479612983
1,3,0,129.53,99258,-1.11088936869176,4.86391251454216,3.7530231458504
1,3,0,617.11,137828,0.460242448204697,6.42504729002476,6.88528973822946
1,3,0,102.5,14904,-1.2457008946581,4.62986279857846,3.38416190392037
1,3,0,21.56,597,0.296031587644761,3.0708397460408,3.36687133368556
1,3,0,8351.79,1937445,0.213592849697712,9.03023116612815,9.24382401582586
1,3,0,357.43,37835,-0.485752369540824,5.87893953876611,5.39318716922529
1,3,0,62.87,5014,1.28110438234164,4.14106910239497,5.42217348473661
1,3,0,849.23,61591,1.2995984174734,6.74433005657204,8.04392847404544
1,3,0,119.21,47495,-0.786285051751166,4.78088664372991,3.99460159197874
1,3,0,463.6,53173,0.792291710686036,6.1390221114656,6.93131382215163
1,3,0,104.36,11936,-2.53486155626813,4.64784646026853,2.1129849040004
1,3,0,14.21,31442,-2.21383376137449,2.65394594210901,0.440112180734523
1,3,0,6540.44,1284025,-4.69563999254645,8.78575972047562,4.09011972792917
1,3,1,338.37,136281,0,5.82413997131994,5.82413997131994
1,3,1,52.49,9253,0,3.96062267526421,3.96062267526421
1,3,1,571.94,142536,0,6.34903409077303,6.34903409077303
1,3,1,113.36,21433,0,4.73056859538243,4.73056859538243
1,3,1,85.15,4079,0,4.4444144071087,4.4444144071087
1,3,1,16.16,1012,0,2.78253905309295,2.78253905309295
1,3,1,5123.78,994540,0,8.54164772688801,8.54164772688801
1,3,1,459.4,61958,0,6.129921290255,6.129921290255
1,3,1,41.51,44278,0,3.72593436206495,3.72593436206495
1,3,1,517.24,18455,0,6.24850698342765,6.24850698342765
1,3,1,136.08,28248,0,4.91324294808761,4.91324294808761
1,3,1,417.71,15568,0,6.0347874118438,6.0347874118438
1,3,1,5849.14,1184032,0,8.67404992087208,8.67404992087208
1,3,1,1060.28,245621,0,6.96628830316779,6.96628830316779
1,3,1,124.82,12648,0,4.8268726995059,4.8268726995059
1,3,1,119.17,5855,0,4.78055104510271,4.78055104510271
1,3,1,639.97,64278,0,6.46142130025505,6.46142130025505
1,3,1,307.56,90310,0,5.72867019016398,5.72867019016398
1,3,1,740.33,117763,0,6.60709603273982,6.60709603273982
1,3,1,233.83,20303,0,5.4545943556053,5.4545943556053
1,3,1,53.41,6221,0,3.97799799435168,3.97799799435168
1,3,1,10263.04,2026554,0,9.23630437113398,9.23630437113398
1,3,1,7155.96,980780,0,8.87570085489806,8.87570085489806
1,3,1,999.32,168854,0,6.90707504767727,6.90707504767727
1,3,1,1049.99,41459,0,6.95653591929669,6.95653591929669
1,3,1,3712.23,229231,0,8.21938805319347,8.21938805319347
1,3,1,1862.44,388511,0,7.52964273496971,7.52964273496971
1,3,1,4964,622350,0,8.5099671463245,8.5099671463245
1,3,1,1785.23,253660,0,7.48730253745371,7.48730253745371
1,3,1,331.45,94395,0,5.8034769686874,5.8034769686874
1,4,0,868.6,627513,0.218809344525636,6.76688272010072,6.98569206462636
1,4,0,122.54,113492,-0.515659968365468,4.80843750729751,4.29277753893204
1,4,0,55.08,33925,-3.44174871244814,4.00878667386045,0.567037961412312
1,4,0,2751.7,578698,0.475832383965419,7.91997418148313,8.39580656544855
1,4,0,328.36,149698,-0.905737063997162,5.79411056748007,4.8883735034829
1,4,0,231.91,55103,2.57545319271558,5.44634936536712,8.0218025580827
1,4,0,48.77,34267,-2.61166135502906,3.88711536972196,1.2754540146929
1,4,0,20153.28,6605073,1.28343367308549,9.91112233328407,11.1945560063696
1,4,0,622.23,300510,1.67658534865361,6.4333097993089,8.10989514796251
1,4,0,94.03,11936,-0.251288821674311,4.54361388028899,4.29232505861467
1,4,0,36.73,6387,-1.81885672483051,3.60359385983158,1.78473713500107
1,4,0,2037.95,152944,0.655418186367256,7.61969967962499,8.27511786599224
1,4,0,1217.01,344450,1.24545018806487,7.10415230988064,8.3496024979455
1,4,0,155.5,113524,0.197172419238443,5.04664573161929,5.24381815085773
1,4,0,14648.2,3150912,-0.750109655693567,9.59207274000226,8.84196308430869
1,4,0,613.17,168882,0.0601592782640833,6.4186422221218,6.47880150038588
1,4,0,108.4,43676,0.896442104003858,4.68582808900555,5.5822701930094
1,4,0,1447.58,66208,-2.41475333712759,7.27764847562288,4.86289513849529
1,4,0,933.44,374818,0.0278409802644534,6.83887668667936,6.86671766694381
1,4,0,153.11,38157,-0.422561874643849,5.031156617317,4.60859474267316
1,4,0,32.44,8234,-0.62474697910656,3.47939222924721,2.85464525014065
1,4,0,11314.54,2035982,1.18195063168104,9.33384390324212,10.5157945349232
1,4,1,573.86,214513,0,6.3523854641315,6.3523854641315
1,4,1,49.14,12947,0,3.89467336709303,3.89467336709303
1,4,1,970.81,77705,0,6.87813077458225,6.87813077458225
1,4,1,135.49,16781,0,4.90889783685834,4.90889783685834
1,4,1,740.62,87155,0,6.60748767324586,6.60748767324586
1,4,1,8785.71,1189357,0,9.0808818169343,9.0808818169343
1,4,1,783.1,97770,0,6.66326040175689,6.66326040175689
1,4,1,127.17,21026,0,4.84552477403266,4.84552477403266
1,4,1,86.26,15583,0,4.4573659912197,4.4573659912197
1,4,1,886.11,71474,0,6.78684109639754,6.78684109639754
1,4,1,200.68,74804,0,5.30171159961605,5.30171159961605
1,4,1,53.05,6827,0,3.97123486505999,3.97123486505999
1,4,1,1839.13,505590,0,7.51704791269857,7.51704791269857
1,4,1,298.73,16182,0,5.69954015539807,5.69954015539807
1,4,1,234.01,42369,0,5.45536384948732,5.45536384948732
1,4,1,1047.27,147524,0,6.95394205728145,6.95394205728145
1,4,1,481.63,70430,0,6.17717618441333,6.17717618441333
1,4,1,1317.07,162323,0,7.1831648514318,7.1831648514318
1,4,1,360.55,127814,0,5.88763064336277,5.88763064336277
1,4,1,90.61,80134,0,4.50656458223397,4.50656458223397
1,4,1,17332.9,2833885,0,9.76036170858295,9.76036170858295
1,4,1,2140.94,253490,0,7.66900026390928,7.66900026390928
1,4,1,6923.74,435674,0,8.84271136504224,8.84271136504224
1,4,1,10409.88,1070372,0,9.25051063416505,9.25051063416505
1,4,1,3252.99,317119,0,8.08732985238317,8.08732985238317
1,4,1,768.54,160411,0,6.6444926110711,6.6444926110711
1,4,1,127687.27,15540162,0,11.7573393502857,11.7573393502857
1,5,0,15.53,1668,-1.60417187118336,2.7427736371606,1.13860176597724
1,5,0,454.21,61507,-0.620478546491564,6.11855964616181,5.49808109967025
1,5,0,69.38,83497,0.487764193314146,4.2395986415416,4.72736283485575
1,5,0,301.14,87734,-0.635548098352594,5.7075752728949,5.0720271745423
1,5,0,47.82,51950,0.0619711515940763,3.86744396203018,3.92941511362425
1,5,0,3645.26,1855941,-0.8032614042189,8.2011829724887,7.3979215682698
1,5,0,132.69,27325,2.58074219644675,4.88801558054834,7.4687577769951
1,5,0,17.31,1554,0.612358106343472,2.85128436918812,3.46364247553159
1,5,0,324.26,22854,-1.9147974717854,5.78154566312192,3.86674819133652
1,5,0,51.8,40692,1.63266134106114,3.94739014926544,5.58005149032657
1,5,0,218.84,88266,1.3021186789304,5.38834086919563,6.69045954812602
1,5,0,39.68,38808,-0.634497469653858,3.68084728241667,3.04634981276281
1,5,0,12.15,1029,2.92823343114303,2.49732916978656,5.42556260092959
1,5,0,2694.25,616744,-0.282214983460277,7.89887515147694,7.61666016801667
1,5,0,122.86,51943,-1.59682883163405,4.81104549573578,3.21421666410173
1,5,0,240.23,13492,-1.83219126075519,5.4815967977671,3.64940553701191
1,5,0,38.15,16170,1.75421719881115,3.64152575773047,5.39574295654161
1,5,0,173.78,17523,2.39717503541581,5.15779013141106,7.55496516682687
1,5,0,30.43,6421,0.710360800465061,3.41542896390888,4.12578976437394
1,5,0,4.82,31442,0.667263299115903,1.57277392806251,2.24003722717841
1,5,1,116.24,7229,0,4.75565701926203,4.75565701926203
1,5,1,16.48,1000,0,2.80214752448133,2.80214752448133
1,5,1,9.31,9867,0,2.23108909128898,2.23108909128898
1,5,1,27.77,8119,0,3.32395630131871,3.32395630131871
1,5,1,145.54,33299,0,4.98045096291894,4.98045096291894
1,5,1,7.77,2700,0,2.05027016437956,2.05027016437956
1,5,1,1592.59,364037,0,7.37311690076307,7.37311690076307
1,5,1,185.95,53110,0,5.22547782037108,5.22547782037108
1,5,1,23.75,4900,0,3.16758253048065,3.16758253048065
1,5,1,140.66,4876,0,4.94634563087987,4.94634563087987
1,5,1,41.71,7056,0,3.73074090820885,3.73074090820885
1,5,1,141.81,3200,0,4.95448813347326,4.95448813347326
1,5,1,44.08,64516,0,3.78600616484466,3.78600616484466
1,5,1,1752.09,299385,0,7.46856464003996,7.46856464003996
1,5,1,394.91,25994,0,5.97865789083853,5.97865789083853
1,5,1,55.35,7232,0,4.01367665915465,4.01367665915465
1,5,1,40.03,1373,0,3.68962917300448,3.68962917300448
1,5,1,177.67,6211,0,5.17992789704781,5.17992789704781
1,5,1,92.95,21706,0,4.53206171416745,4.53206171416745
1,5,1,244.32,41753,0,5.49847884147032,5.49847884147032
1,5,1,92.99,6674,0,4.53249196049011,4.53249196049011
1,5,1,22.62,1522,0,3.11883447068797,3.11883447068797
1,5,1,2257.49,452280,0,7.72200885560248,7.72200885560248
1,5,1,284.44,45614,0,5.65052233501532,5.65052233501532
1,5,1,300.78,55124,0,5.70637910050347,5.70637910050347
1,5,1,946.25,68243,0,6.85250680475166,6.85250680475166
1,5,1,125.14,46879,0,4.82943311057022,4.82943311057022
1,5,1,17722.19,2700050,0,9.78257280568735,9.78257280568735
1,6,0,38.25,5658,-0.718707051983796,3.64414356027254,2.92543650828875
1,6,0,767.66,187167,-0.524153299091461,6.64334692679007,6.11919362769861
1,6,0,134.82,164961,2.13354332333146,4.90394055542529,7.03748387875676
1,6,0,29.87,35088,-0.0701814596670267,3.39685463222802,3.32667317256099
1,6,0,6744.61,2708623,1.95409895848587,8.81649894636232,10.7705979048482
1,6,0,233.67,159609,0.634886326466029,5.45390986359997,6.088796190066
1,6,0,33.6,5403,-0.215398804365155,3.51452606696916,3.299127262604
1,6,0,563.21,12459,0.366697057258185,6.33365256036802,6.7003496176262
1,6,0,436.38,72563,-2.2788660894015,6.0785134233945,3.799647333993
1,6,0,63.25,63976,-2.8410928083642,4.14709512760763,1.30600231924343
1,6,0,4721.76,970016,-2.82753792543368,8.45993689043256,5.63239896499888
1,6,0,230.77,97153,0.171177366099972,5.44142154351649,5.61259890961646
1,6,0,76.88,14166,-0.325261766067775,4.34224576466204,4.01698399859426
1,6,0,294.37,106215,-3.10999998089915,5.68483747948843,2.57483749858928
1,6,0,57.46,41564,-2.4188829942132,4.05108905355114,1.63220605933795
1,6,0,3558.48,785697,0.319978821779077,8.17708876637788,8.49706758815696
1,6,1,186.52,81889,0,5.22853847194012,5.22853847194012
1,6,1,31.99,2985,0,3.46542335396143,3.46542335396143
1,6,1,283.49,73962,0,5.64717684917708,5.64717684917708
1,6,1,57.53,20515,0,4.0523065508752,4.0523065508752
1,6,1,219.19,14794,0,5.38993893359526,5.38993893359526
1,6,1,45.35,38560,0,3.81441017656115,3.81441017656115
1,6,1,24.46,3138,0,3.19703913025903,3.19703913025903
1,6,1,253.84,105565,0,5.53670414727494,5.53670414727494
1,6,1,47.01,5207,0,3.85036034503604,3.85036034503604
1,6,1,72.82,1742,0,4.28799064274729,4.28799064274729
1,6,1,252.17,74154,0,5.53010346324359,5.53010346324359
1,6,1,64.53,8546,0,4.16713023194775,4.16713023194775
1,6,1,22.19,2198,0,3.0996417369445,3.0996417369445
1,6,1,2936.87,641508,0,7.98509966736574,7.98509966736574
1,6,1,560.62,107765,0,6.32904331415568,6.32904331415568
1,6,1,55.88,4731,0,4.02320653438876,4.02320653438876
1,6,1,274.15,10929,0,5.61367540185006,5.61367540185006
1,6,1,186,16980,0,5.2257466737132,5.2257466737132
1,6,1,424.38,62560,0,6.05062928027595,6.05062928027595
1,6,1,141.38,39806,0,4.95145130074281,4.95145130074281
1,6,1,5248.1,1066083,0,8.56562138532043,8.56562138532043
1,6,1,4492.77,727249,0,8.41022471701872,8.41022471701872
1,6,1,606.55,114290,0,6.40778716521693,6.40778716521693
1,6,1,561.04,128950,0,6.32979220422865,6.32979220422865
1,6,1,1799.95,191942,0,7.49551416572067,7.49551416572067
1,6,1,1203.92,118462,0,7.09333817847846,7.09333817847846
1,6,1,2874.45,422565,0,7.96361663058261,7.96361663058261
1,6,1,914.58,208821,0,6.81846494350181,6.81846494350181
1,6,1,347.4,131927,0,5.850476853807,5.850476853807
1,6,1,34969.21,5181284,0,10.4622232390101,10.4622232390101
1,7,0,23.96,9848,1.34470533116192,3.17638577324725,4.52109110440917
1,7,0,92.39,4642,2.98174985718407,4.52601874768265,7.50776860486672
1,7,0,4.29,1504,-1.24245238595284,1.45628673293993,0.213834346987088
1,7,0,560.17,108198,1.49149674325273,6.32824030908928,7.81973705234202
1,7,0,20.83,2772,-2.31790939992297,3.03639425527288,0.718484855349912
1,7,0,48.63,1980,1.18932983805721,3.88424062441569,5.07357046247291
1,7,0,413.54,45789,-0.74313387884192,6.02475424497262,5.2816203661307
1,7,0,46.18,756,0.0903096209916194,3.83254680392635,3.92285642491797
1,7,0,13.92,2199,-0.655703469937723,2.63332665490627,1.97762318496855
1,7,0,285.04,15229,0.93485842882873,5.65262952129758,6.58748795012631
1,7,1,225.35,9681,0,5.41765474913666,5.41765474913666
1,7,1,5.74,3900,0,1.74745921033147,1.74745921033147
1,7,1,29.05,2913,0,3.36901848329792,3.36901848329792
1,7,1,14.42,3174,0,2.6686161318568,2.6686161318568
1,7,1,278.75,31522,0,5.63031532277433,5.63031532277433
1,7,1,41.17,3325,0,3.71770983578181,3.71770983578181
1,7,1,7.55,7963,0,2.02154756326093,2.02154756326093
1,7,1,294.57,8171,0,5.68551666584931,5.68551666584931
1,7,1,50.12,1510,0,3.91442013002787,3.91442013002787
1,7,1,216.41,65435,0,5.37717475662553,5.37717475662553
1,7,1,208.35,74182,0,5.33921935786846,5.33921935786846
1,7,1,3315.16,340189,0,8.10626116691525,8.10626116691525
2,1,0,638.51,578831,-0.62223429696281,6.45913733705708,5.83690304009427
2,1,0,94.77,137355,-0.407519127936333,4.5514529034821,4.14393377554577
2,1,0,126.87,137680,-1.86103195096153,4.84316294015251,2.98213098919097
2,1,0,398.58,162678,2.41862658069084,5.98790823090521,8.40653481159604
2,1,0,167.88,73435,-0.463211569732072,5.12324943846539,4.66003786873332
2,1,0,354.26,166416,-2.59997178946085,5.87003110682445,3.27005931736361
2,1,0,95.57,21295,1.86593037686584,4.55985896327809,6.42578934014393
2,1,0,25.93,2059,0.493393775959267,3.25540059955057,3.74879437550984
2,1,0,6792.88,6556534,4.12394891812798,8.82363028379164,12.9475792019196
2,1,0,605.01,484085,0.141303207179481,6.40524498681986,6.54654819399934
2,1,0,96.42,93305,1.85708979890247,4.56871364897748,6.42580344787995
2,1,0,94.57,62554,0.974992460008294,4.54934030102742,5.52433276103571
2,1,0,152.42,109785,-0.568126129510353,5.02663986823797,4.45851373872762
2,1,0,349.2,92572,1.46556156819569,5.85564482396545,7.32120639216114
2,1,0,94.39,76099,-1.5701335170402,4.54743513533685,2.97730161829665
2,1,0,16.52,39939,-0.22306021470317,2.80457176809283,2.58151155338966
2,1,0,5941.02,3249461,2.22966060712685,8.6896361147867,10.9192967219136
2,1,0,599.51,450864,-1.66995344316089,6.39611265489559,4.7261592117347
2,1,0,121.49,142141,-1.31519365729948,4.79983195486665,3.48463829756717
2,1,0,91.96,93038,-0.977068362493229,4.52135369989498,3.54428533740175
2,1,0,234.48,65170,-3.47157267183677,5.45737029640264,1.98579762456587
2,1,0,134.82,111059,-1.65442033474891,4.90394055542529,3.24952022067638
2,1,0,318.69,162284,-1.36969283955106,5.76421884346003,4.39452600390897
2,1,0,88.04,30153,0.707959211101939,4.47779125665826,5.1857504677602
2,1,0,5162.92,2522341,2.59982685186534,8.54925758989228,11.1490844417576
2,1,1,597.21,213704,0,6.39226881033395,6.39226881033395
2,1,1,129.44,47589,0,4.86321745331018,4.86321745331018
2,1,1,94.8,47251,0,4.55176940926098,4.55176940926098
2,1,1,182.93,59369,0,5.20910356600321,5.20910356600321
2,1,1,107.37,61695,0,4.67628081344604,4.67628081344604
2,1,1,23.1,40634,0,3.13983261752775,3.13983261752775
2,1,1,4712.87,1631427,0,8.45805234326302,8.45805234326302
2,1,1,779.53,232521,0,6.65869117396636,6.65869117396636
2,1,1,137.19,50067,0,4.92136682633807,4.92136682633807
2,1,1,156.34,18221,0,5.05203312279218,5.05203312279218
2,1,1,149.71,32164,0,5.00870008946175,5.00870008946175
2,1,1,295.12,59509,0,5.68738205328842,5.68738205328842
2,1,1,29.02,2802,0,3.36798524745604,3.36798524745604
2,1,1,5373.06,1597528,0,8.58915285761231,8.58915285761231
2,1,1,1557.98,435444,0,7.35114538937782,7.35114538937782
2,1,1,329.74,133272,0,5.79830446513303,5.79830446513303
2,1,1,320.71,150031,0,5.7705372880028,5.7705372880028
2,1,1,210.91,15193,0,5.35143150219752,5.35143150219752
2,1,1,576.63,137963,0,6.35720081298715,6.35720081298715
2,1,1,56.96,144950,0,4.04234926710372,4.04234926710372
2,1,1,9805.53,2918359,0,9.19070179122363,9.19070179122363
2,1,1,8009.92,1992027,0,8.98843605249692,8.98843605249692
2,1,1,1407.85,332194,0,7.24981899695192,7.24981899695192
2,1,1,806,209824,0,6.69208374250663,6.69208374250663
2,1,1,1380.85,398103,0,7.2304545305658,7.2304545305658
2,1,1,1496.62,282000,0,7.31096451118118,7.31096451118118
2,1,1,267.8,95457,0,5.59024043325707,5.59024043325707
2,1,1,44511.41,10315455,0,10.7035008397827,10.7035008397827
2,2,0,679.46,582788,0.0189989424516077,6.52129836504465,6.54029730749625
2,2,0,98.43,91135,-0.0917487379415745,4.58934563564112,4.49759689769955
2,2,0,60.48,90425,-0.253142278179421,4.10231273187128,3.84917045369186
2,2,0,434.05,153794,-0.693631808963933,6.07315973483782,5.37952792587388
2,2,0,516.01,253258,-0.705729914821571,6.24612614513874,5.54039623031717
2,2,0,25.01,7797,1.54568382834544,3.21927574488953,4.76495957323497
2,2,0,7185.14,5121951,-0.00377169534006209,8.87977028336157,8.87599858802151
2,2,0,638.08,350944,-1.04398850358578,6.45846366733342,5.41447516374764
2,2,0,117.12,141774,0.505177001905499,4.763199050213,5.2683760521185
2,2,0,52.69,58588,1.41067310592998,3.96442568422119,5.37509879015118
2,2,0,408.69,136288,0.575919695140818,6.01295692244608,6.5888766175869
2,2,0,168.09,150740,-1.49055262497848,5.1244995502453,3.63394692526683
2,2,0,523.36,100822,-1.72885894148696,6.26026956379007,4.53141062230312
2,2,0,141.28,57916,-1.97999359972517,4.95074373685565,2.97075013713048
2,2,0,25.84,42167,-1.72325682062336,3.2519236789144,1.52866685829104
2,2,0,6506.72,2457197,-1.69795566114709,8.78059076798669,7.0826351068396
2,2,0,687.29,382872,3.38451797619211,6.53275632833453,9.91727430452664
2,2,0,68.91,7480,-2.67039567663265,4.23280130536912,1.56240562873647
2,2,0,294.06,88500,0.769384077641857,5.68378382814951,6.45316790579137
2,2,0,154.39,42607,-1.10997604791286,5.03948186865384,3.92950582074098
2,2,0,446.83,116227,1.97760156259863,6.10217820907706,8.07977977167569
2,2,0,28.91,4521,1.18261474943922,3.36418755602825,4.54680230546748
2,2,0,5783.55,1907609,-1.67824447814636,8.66277295998208,6.98452848183573
2,2,1,661.35,257851,0,6.49428320047206,6.49428320047206
